,uid,Visibility,Wind speed (gust),Surface pressure,Orography,Temperature,Plant canopy surface water,Water equivalent of accumulated snow depth (deprecated),Snow cover,Snow depth,Percent frozen precipitation,Precipitation rate,Categorical snow,Categorical ice pellets,Categorical freezing rain,Categorical rain,Forecast surface roughness,Frictional velocity,Instantaneous surface sensible heat flux,Latent heat net flux,Ground heat flux,Vegetation Type,Convective available potential energy,Convective inhibition,Downward short-wave radiation flux,Downward long-wave radiation flux,Upward short-wave radiation flux,Upward long-wave radiation flux,Visible Beam Downward Solar Flux,Visible Diffuse Downward Solar Flux,Boundary layer height,Land-sea mask,Sea ice area fraction,Vegetation,unknown,Leaf Area Index,Cloud Forcing Net Solar Flux,Lightning
8049,lfsb,20500.0,7.098053932189941,98450.0,229.93275451660156,296.1911315917969,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7922999858856201,0.5,-25.0,20.0,50.0,4.0,1500.0,-11.0,0.0,369.3999938964844,0.0,405.8001708984375,0.0,0.0,683.7818603515625,1.0,0.0,,,,,
8050,mxku,19300.0,6.973053932189941,98600.0,218.37025451660156,295.2536315917969,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6101999878883362,0.3799999952316284,-24.0,30.0,60.0,14.0,1230.0,-12.0,0.0,364.79998779296875,0.0,396.5501708984375,0.0,0.0,610.0318603515625,1.0,0.0,,,,,
8051,oyyt,22400.0,5.160553932189941,98710.0,202.15150451660156,294.6911315917969,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5960999727249146,0.10000000149011612,-11.0,10.0,40.0,4.0,1410.0,-5.0,0.0,372.3999938964844,0.0,397.5501708984375,0.0,0.0,953.6568603515625,1.0,0.0,,,,,
8052,sqlp,22400.0,5.473053932189941,99010.0,175.02650451660156,296.4411315917969,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6603999733924866,0.20999999344348907,-17.0,10.0,50.0,4.0,1020.0,-32.0,0.0,374.20001220703125,0.0,407.1751708984375,0.0,0.0,300.0318603515625,1.0,0.0,,,,,
8053,vphn,21100.0,4.910553932189941,99220.0,157.02650451660156,294.0036315917969,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6187999844551086,0.07000000029802322,-7.0,0.0,40.0,4.0,1320.0,-7.0,0.0,372.5,0.0,393.9251708984375,0.0,0.0,648.2193603515625,1.0,0.0,,,,,
8054,ecdr,41400.0,8.410684585571289,101240.0,3.8702545166015625,304.0166015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.08269999921321869,0.6100000143051147,110.0,10.0,50.0,12.0,0.0,0.0,211.3000030517578,354.3999938964844,31.625,484.2935791015625,541.0,68.80000305175781,941.6755981445312,1.0,0.0,,,,,
8055,gzfg,10500.0,2.535684585571289,101080.0,57.24525451660156,293.3916015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.41999998688697815,120.0,50.0,20.0,1.0,0.0,0.0,248.89999389648438,329.29998779296875,21.0,420.1685791015625,533.0,81.0,363.1130676269531,1.0,0.0,,,,,
8056,jldr,32800.0,7.910684585571289,101320.0,-1.0047454833984375,301.1416015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14900000393390656,0.5299999713897705,82.0,30.0,40.0,12.0,0.0,0.0,219.3000030517578,339.6000061035156,35.75,466.5435791015625,553.0,70.0999984741211,639.6755981445312,1.0,0.0,,,,,
8057,jxyg,11600.0,4.598184585571289,97450.0,315.4327392578125,298.2666015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.27649998664855957,0.23999999463558197,-16.0,20.0,30.0,12.0,1100.0,-90.0,0.0,411.1000061035156,0.0,448.9185791015625,0.0,0.0,411.6130676269531,1.0,0.0,,,,,
8058,lyig,27000.0,10.410684585571289,101320.0,0.9952545166015625,296.0791015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.16590000689029694,0.5699999928474426,-4.0,170.0,60.0,12.0,0.0,0.0,216.5,332.1000061035156,33.0,435.6685791015625,549.0,69.5999984741211,414.3630676269531,1.0,0.0,,,,,
8059,nzvx,32900.0,7.910684585571289,101310.0,0.9952545166015625,297.7666015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.181099995970726,0.49000000953674316,-13.0,160.0,50.0,12.0,0.0,0.0,217.89999389648438,337.20001220703125,34.25,445.6685791015625,552.0,69.9000015258789,538.8005981445312,1.0,0.0,,,,,
8060,oxkg,41700.0,5.785684585571289,101200.0,6.3390045166015625,304.8916015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14990000426769257,0.49000000953674316,97.0,10.0,40.0,12.0,0.0,0.0,211.0,355.3999938964844,31.75,490.0435791015625,540.0,68.69999694824219,1123.863037109375,1.0,0.0,,,,,
8061,ozes,8100.0,2.160684585571289,100380.0,119.80775451660156,290.3291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014999747276306,0.36000001430511475,122.0,30.0,40.0,5.0,0.0,0.0,149.39999389648438,370.79998779296875,12.0,402.9185791015625,0.0,149.39999389648438,204.17556762695312,1.0,0.0,,,,,
8062,psst,34700.0,9.035684585571289,101270.0,4.0577545166015625,301.4541015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0737999975681305,0.6200000047683716,119.0,10.0,50.0,12.0,0.0,0.0,223.39999389648438,336.6000061035156,37.0,468.4185791015625,560.0,70.80000305175781,581.6130981445312,1.0,0.0,,,,,
8063,qcqm,38500.0,5.348184585571289,101110.0,11.557754516601562,304.7041015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.11150000244379044,0.44999998807907104,81.0,10.0,20.0,12.0,0.0,0.0,220.89999389648438,359.0,37.875,488.7935791015625,550.0,70.5,1345.050537109375,1.0,0.0,,,,,
8064,dxnw,13000.0,6.863829135894775,101080.0,28.370254516601562,286.88092041015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07400000095367432,0.3700000047683716,-28.0,-2.0,-1.0,12.0,0.0,0.0,0.0,352.20001220703125,0.0,359.21197509765625,0.0,0.0,410.5340270996094,1.0,0.0,,,,,
8065,qiic,36500.0,6.535684585571289,101250.0,3.7140045166015625,303.0166015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14229999482631683,0.5600000023841858,101.0,10.0,40.0,12.0,0.0,0.0,216.39999389648438,347.0,35.875,477.9185791015625,548.0,69.69999694824219,718.8005981445312,1.0,0.0,,,,,
8066,ijzx,13600.0,14.176328659057617,99810.0,121.99525451660156,286.13092041015625,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.2612000107765198,0.6299999952316284,-34.0,15.0,-6.0,8.0,0.0,0.0,0.0,366.5,0.0,353.58697509765625,0.0,0.0,484.0340270996094,1.0,0.0,,,,,
8067,vbne,18900.0,9.535684585571289,97990.0,282.1202392578125,303.0791015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,6.0,20.0,80.0,13.0,1600.0,-30.0,0.0,412.29998779296875,0.0,478.2935791015625,0.0,0.0,939.6130981445312,1.0,0.0,,,,,
8068,whsg,12200.0,10.676328659057617,100690.0,51.77650451660156,287.06842041015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.06909999996423721,0.41999998688697815,-14.0,1.0,-10.0,12.0,0.0,0.0,0.0,381.0,0.0,360.08697509765625,0.0,0.0,448.7840270996094,1.0,0.0,,,,,
8069,vdnx,38700.0,5.598184585571289,101020.0,22.339004516601562,301.4541015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.15729999542236328,0.44999998807907104,10.0,110.0,30.0,8.0,0.0,0.0,212.39999389648438,351.20001220703125,33.25,468.4185791015625,542.0,69.0,813.8630981445312,1.0,0.0,,,,,
8070,wfbi,36000.0,7.348184585571289,101110.0,15.026504516601562,303.1416015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.15559999644756317,0.6000000238418579,127.0,0.0,60.0,12.0,0.0,0.0,212.60000610351562,346.1000061035156,32.125,478.6685791015625,543.0,69.0,636.9255981445312,1.0,0.0,,,,,
8071,ydqa,35500.0,4.848184585571289,101300.0,0.5265045166015625,299.3916015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.17100000381469727,0.3700000047683716,-18.0,160.0,40.0,12.0,0.0,0.0,215.5,347.70001220703125,32.875,455.5435791015625,547.0,69.5,777.3630981445312,1.0,0.0,,,,,
8072,zhtq,42000.0,3.598184585571289,100840.0,28.370254516601562,301.8291015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.18279999494552612,0.20999999344348907,-25.0,120.0,-20.0,12.0,0.0,0.0,226.89999389648438,367.8999938964844,31.625,470.5435791015625,553.0,71.0,1830.988037109375,1.0,0.0,,,,,
8073,zypv,11600.0,4.598184585571289,97450.0,315.4327392578125,298.2666015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.27649998664855957,0.23999999463558197,-16.0,20.0,30.0,12.0,1100.0,-90.0,0.0,411.1000061035156,0.0,448.9185791015625,0.0,0.0,411.6130676269531,1.0,0.0,,,,,
8074,dxhz,58000.0,9.212860107421875,100940.0,40.607139587402344,303.679443359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.1745000034570694,0.7200000286102295,110.0,5.0,50.0,12.0,0.0,0.0,196.39999389648438,370.8999938964844,45.625,451.0703125,533.5,62.5,755.9114379882812,1.0,0.0,44.0,19.899999618530273,1.0,0.0,
8075,dxsp,43800.0,11.025360107421875,101660.0,-3.0803604125976562,294.804443359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.11429999768733978,0.5699999928474426,-47.0,228.0,80.0,12.0,0.0,0.0,212.0,345.6000061035156,43.75,400.3203125,565.5,62.20000076293945,510.5989074707031,1.0,0.0,31.0,2.4000000953674316,1.125,0.0,
8076,fjyt,55200.0,10.587860107421875,101140.0,25.013389587402344,296.679443359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.6200000047683716,-115.0,355.0,140.0,12.0,0.0,0.0,197.5,366.8999938964844,47.25,410.5703125,530.2999877929688,63.400001525878906,344.2239074707031,1.0,0.0,30.0,29.799999237060547,1.125,0.0,
8077,fqqf,62000.0,10.400360107421875,101220.0,19.075889587402344,302.241943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.699999988079071,103.0,12.0,50.0,12.0,0.0,0.0,198.1999969482422,368.5,48.0,442.5703125,532.0,63.29999923706055,515.2239379882812,1.0,0.0,31.0,30.600000381469727,1.0,0.0,
8078,gieb,56300.0,10.962860107421875,101230.0,19.794639587402344,301.679443359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.6399999856948853,106.0,7.0,60.0,12.0,0.0,0.0,201.60000610351562,365.5,50.5,438.9453125,593.4000244140625,50.900001525878906,497.9114074707031,1.0,0.0,37.0,37.400001525878906,1.0,0.0,
8079,gwbz,12200.0,1.025360107421875,93490.0,664.2008666992188,288.679443359375,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.35929998755455017,0.009999999776482582,0.0,0.0,60.0,14.0,450.0,-10.0,0.0,323.29998779296875,0.0,362.3203125,0.0,0.0,211.03640747070312,1.0,0.0,86.0,3.200000047683716,3.25,0.0,
8080,hyny,12200.0,1.025360107421875,93490.0,664.2008666992188,288.679443359375,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.35929998755455017,0.009999999776482582,0.0,0.0,60.0,14.0,450.0,-10.0,0.0,323.29998779296875,0.0,362.3203125,0.0,0.0,211.03640747070312,1.0,0.0,86.0,3.200000047683716,3.25,0.0,
8081,iqbp,59900.0,9.900360107421875,101120.0,24.419639587402344,302.991943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.09640000015497208,0.6499999761581421,107.0,9.0,40.0,12.0,0.0,0.0,195.6999969482422,373.6000061035156,50.0,446.8203125,520.2000122070312,64.5999984741211,525.0364379882812,1.0,0.0,28.0,23.600000381469727,0.875,0.0,
8082,jzqp,12500.0,1.400360107421875,93460.0,665.8571166992188,288.429443359375,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.009999999776482582,0.0,0.0,60.0,4.0,410.0,-10.0,0.0,322.29998779296875,0.0,364.8203125,0.0,0.0,211.91140747070312,1.0,0.0,95.0,10.199999809265137,5.0,0.0,
8083,kwoa,12200.0,1.025360107421875,93490.0,664.2008666992188,288.679443359375,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.35929998755455017,0.009999999776482582,0.0,0.0,60.0,14.0,450.0,-10.0,0.0,323.29998779296875,0.0,362.3203125,0.0,0.0,211.03640747070312,1.0,0.0,86.0,3.200000047683716,3.25,0.0,
8084,lfhc,52700.0,9.650360107421875,101050.0,37.294639587402344,296.866943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.13600000739097595,0.5799999833106995,-105.0,246.0,50.0,12.0,0.0,0.0,199.89999389648438,362.6000061035156,46.875,411.6953125,542.7000122070312,62.0,701.9739379882812,1.0,0.0,39.0,25.399999618530273,2.0,0.0,
8085,mgao,49200.0,11.400360107421875,101630.0,-0.9241104125976562,298.616943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.16369999945163727,0.7200000286102295,111.0,34.0,70.0,12.0,0.0,0.0,214.60000610351562,344.79998779296875,46.75,421.6953125,571.9000244140625,62.400001525878906,558.3489379882812,1.0,0.0,56.0,16.700000762939453,0.875,0.0,
8086,nbnr,54600.0,9.962860107421875,101030.0,31.013389587402344,303.241943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.10339999943971634,0.699999988079071,108.0,6.0,40.0,12.0,0.0,0.0,195.8000030517578,374.5,52.875,448.3203125,535.2000122070312,61.599998474121094,548.7864379882812,1.0,0.0,33.0,19.399999618530273,0.75,0.0,
8087,pmyv,60100.0,10.400360107421875,101260.0,16.513389587402344,301.991943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.08749999850988388,0.7099999785423279,101.0,10.0,50.0,12.0,0.0,0.0,195.10000610351562,368.29998779296875,46.5,441.0703125,482.5,72.5,529.2864379882812,1.0,0.0,32.0,25.200000762939453,0.625,0.0,
8088,tnjq,54300.0,10.775360107421875,101290.0,15.075889587402344,301.616943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.6399999856948853,103.0,7.0,60.0,12.0,0.0,0.0,192.89999389648438,367.0,45.75,438.6953125,465.29998779296875,74.19999694824219,521.9114379882812,1.0,0.0,35.0,35.0,1.0,0.0,
8089,tvav,47500.0,11.212860107421875,101520.0,4.544639587402344,297.741943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14820000529289246,0.7599999904632568,76.0,53.0,60.0,12.0,0.0,0.0,218.60000610351562,341.79998779296875,58.875,416.5703125,575.0,64.0,496.1614074707031,1.0,0.0,67.0,31.0,0.875,0.0,
8090,uloe,54600.0,9.962860107421875,101030.0,31.013389587402344,303.241943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.10339999943971634,0.699999988079071,108.0,6.0,40.0,12.0,0.0,0.0,195.8000030517578,374.5,52.875,448.3203125,535.2000122070312,61.599998474121094,548.7864379882812,1.0,0.0,33.0,19.399999618530273,0.75,0.0,
8091,vgvu,54600.0,10.400360107421875,101610.0,-0.48661041259765625,299.741943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14159999787807465,0.7099999785423279,124.0,10.0,60.0,12.0,0.0,0.0,212.10000610351562,349.20001220703125,46.5,427.8203125,563.7999877929688,62.599998474121094,610.7239379882812,1.0,0.0,48.0,14.399999618530273,1.125,0.0,
8092,yyxu,35800.0,1.712860107421875,98350.0,268.5133972167969,299.491943359375,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.28459998965263367,0.03999999910593033,-3.0,4.0,60.0,10.0,1190.0,-190.0,0.0,386.29998779296875,0.0,419.8203125,0.0,0.0,610.7239379882812,1.0,0.0,85.0,15.5,3.125,0.0,
8093,ebkt,36800.0,8.86047077178955,101440.0,8.651504516601562,289.22198486328125,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.44369998574256897,0.27000001072883606,-18.0,1.0,65.0,13.0,0.0,0.0,0.0,304.29998779296875,0.0,349.2936706542969,0.0,0.0,169.50079345703125,1.0,0.0,,,,,
8094,qvhy,25700.0,5.360471248626709,101490.0,2.9327545166015625,286.28448486328125,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.27160000801086426,0.1599999964237213,-24.0,14.0,67.0,14.0,80.0,-30.0,0.0,297.6000061035156,0.0,350.2936706542969,0.0,0.0,849.5007934570312,1.0,0.0,,,,,
8095,wiep,90000.0,3.48547101020813,86520.0,1332.5577392578125,299.53448486328125,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.05469999834895134,0.20999999344348907,-18.0,5.0,54.0,10.0,20.0,-30.0,0.0,379.29998779296875,0.0,419.9186706542969,0.0,0.0,4398.2509765625,1.0,0.0,,,,,
8096,ebll,17200.0,10.485563278198242,99510.0,175.99525451660156,276.6416320800781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.3700000047683716,25.0,70.0,0.0,17.0,0.0,0.0,0.0,239.1999969482422,0.0,332.0369873046875,0.0,0.0,547.5975341796875,0.0,0.0,,,,,
8097,leqq,17600.0,7.7980637550354,99620.0,175.99525451660156,276.4541320800781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.30000001192092896,24.0,60.0,0.0,17.0,0.0,0.0,0.0,224.6999969482422,0.0,331.0369873046875,0.0,0.0,555.0350341796875,0.0,0.0,,,,,
8098,pmcv,17300.0,8.798063278198242,99600.0,175.99525451660156,276.2041320800781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.33000001311302185,25.0,60.0,0.0,17.0,0.0,0.0,0.0,234.6999969482422,0.0,329.9119873046875,0.0,0.0,548.4100341796875,0.0,0.0,,,,,
8099,qfei,16800.0,9.048063278198242,99550.0,175.99525451660156,275.8916320800781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.28999999165534973,13.0,50.0,0.0,17.0,0.0,0.0,0.0,226.8000030517578,0.0,328.5369873046875,0.0,0.0,531.9725341796875,0.0,0.0,,,,,
8100,dxfb,15000.0,7.794315338134766,99300.0,124.51338958740234,296.86968994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.60589998960495,0.4099999964237213,-15.0,10.0,40.0,4.0,1170.0,-39.0,0.0,394.70001220703125,0.0,409.62762451171875,0.0,0.0,213.84584045410156,1.0,0.0,76.0,4.800000190734863,3.875,0.0,
8101,jogx,17300.0,3.2318153381347656,77800.0,2222.200927734375,290.24468994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.05999999865889549,-7.0,0.0,90.0,10.0,0.0,0.0,0.0,288.1000061035156,0.0,370.12762451171875,0.0,0.0,1016.3458251953125,1.0,0.0,19.0,1.0,0.5,0.0,
8102,eaes,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8103,jwbg,15000.0,7.794315338134766,99300.0,124.51338958740234,296.86968994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.60589998960495,0.4099999964237213,-15.0,10.0,40.0,4.0,1170.0,-39.0,0.0,394.70001220703125,0.0,409.62762451171875,0.0,0.0,213.84584045410156,1.0,0.0,76.0,4.800000190734863,3.875,0.0,
8104,fgfd,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8105,gswj,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8106,nklj,16700.0,3.0443153381347656,77650.0,2238.200927734375,290.05718994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.07000000029802322,-7.0,0.0,90.0,10.0,0.0,0.0,0.0,287.0,0.0,369.25262451171875,0.0,0.0,1065.4083251953125,1.0,0.0,17.0,1.0,0.0,0.0,
8107,gyvt,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8108,omai,24400.0,5.669315338134766,79270.0,2056.325927734375,291.61968994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.09000000357627869,-11.0,0.0,80.0,10.0,0.0,0.0,0.0,296.1000061035156,0.0,377.37762451171875,0.0,0.0,818.2833251953125,1.0,0.0,9.0,1.0,0.125,0.0,
8109,hfqw,16300.0,7.051811695098877,101330.0,11.339004516601562,298.3759765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5092999935150146,0.3799999952316284,0.0,10.0,70.0,14.0,840.0,-40.0,0.0,383.3999938964844,0.0,413.63055419921875,0.0,0.0,428.1350402832031,1.0,0.0,,,,,
8110,rnyy,22900.0,5.606815338134766,79230.0,2060.419677734375,291.80718994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.12999999523162842,-17.0,0.0,80.0,10.0,0.0,0.0,0.0,295.79998779296875,0.0,378.25262451171875,0.0,0.0,1055.4083251953125,1.0,0.0,6.0,1.0,0.625,0.0,
8111,kxkx,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8112,wpco,19100.0,4.544315338134766,79700.0,2011.450927734375,291.99468994140625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07559999823570251,0.15000000596046448,-20.0,0.0,80.0,10.0,0.0,0.0,0.0,295.70001220703125,0.0,379.37762451171875,0.0,0.0,692.2208251953125,1.0,0.0,9.0,1.0,0.375,0.0,
8113,oknl,13900.0,5.614311695098877,100350.0,85.65150451660156,296.5634765625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7914999723434448,0.20999999344348907,-11.0,0.0,10.0,5.0,840.0,-10.0,0.0,412.0,0.0,412.25555419921875,0.0,0.0,243.76002502441406,1.0,0.0,,,,,
8114,ecxf,16500.0,3.9365766048431396,100530.0,115.87025451660156,285.345947265625,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.28299999237060547,0.25999999046325684,-29.0,10.0,50.0,8.0,0.0,0.0,0.0,305.1000061035156,0.0,349.47833251953125,0.0,0.0,269.63873291015625,1.0,0.0,,,,,
8115,fxnv,15900.0,4.2490763664245605,101690.0,18.557754516601562,286.220947265625,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.45829999446868896,0.25,-22.0,20.0,50.0,13.0,0.0,0.0,0.0,313.8999938964844,0.0,334.72833251953125,0.0,0.0,358.01373291015625,1.0,0.0,,,,,
8116,kbbd,16300.0,3.9990766048431396,101100.0,67.74525451660156,285.658447265625,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2851000130176544,0.23000000417232513,-25.0,10.0,40.0,8.0,0.0,0.0,0.0,310.29998779296875,0.0,351.22833251953125,0.0,0.0,310.45123291015625,1.0,0.0,,,,,
8117,plnb,16400.0,1.18657648563385,101250.0,53.37025451660156,286.095947265625,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.35899999737739563,0.009999999776482582,-1.0,0.0,50.0,13.0,10.0,-10.0,0.0,313.20001220703125,0.0,334.35333251953125,0.0,0.0,418.38873291015625,1.0,0.0,,,,,
8118,xzdx,15000.0,2.0615766048431396,99790.0,176.74525451660156,285.408447265625,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.23170000314712524,0.029999999329447746,-2.0,0.0,60.0,8.0,0.0,-11.0,0.0,306.70001220703125,0.0,349.97833251953125,0.0,0.0,331.76373291015625,1.0,0.0,,,,,
8119,edss,38700.0,8.973833084106445,100660.0,28.995254516601562,299.4602355957031,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19619999825954437,0.6299999952316284,-145.0,340.0,80.0,12.0,0.0,0.0,198.60000610351562,369.70001220703125,33.625,456.1208190917969,522.0,66.80000305175781,200.41299438476562,1.0,0.0,,,,,
8120,jvad,26700.0,6.661333084106445,76280.0,2447.870361328125,294.8352355957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3646000027656555,0.5400000214576721,24.0,10.0,80.0,1.0,500.0,-30.0,10.300000190734863,383.1000061035156,1.25,428.4958190917969,0.0,10.300000190734863,929.3504638671875,1.0,0.0,,,,,
8121,lffq,33000.0,9.161333084106445,101110.0,3.8702545166015625,301.9602355957031,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5468999743461609,0.7900000214576721,125.0,20.0,60.0,8.0,0.0,0.0,220.8000030517578,344.29998779296875,33.625,471.3708190917969,551.0,70.19999694824219,378.1629943847656,1.0,0.0,,,,,
